UserId,Rating,Timestamp,Snack_Sub_Name,Price,Snack Subscription ID,Calories Kcal,Protien g,Fat g,Serving Size g
A11IN9R0LL60ZD,5,1380758400,Yummy Bazaar World Sampler,13.0,594511488,440,7,8,100
A3NZZ7QC8UQBK4,5,1404086400,NatureBox,39.99,511189877,229,12,9,100
A3MAOJQY72QRUF,5,1279152000,Try the World Snack,34.95,594482127,190,11,4,100
A20ML7SN43AECG,4,1302739200,Yummy Bazaar World Sampler,9.95,594481902,440,11,19,100
A2EOYFFAD8IL2N,5,1386374400,MunchPak,22.5,970407998,540,14,11,100
A2FHEVDFRIKTEB,4,1255305600,NatureBox,19.9,594477670,229,15,9,100
A3E1UIGSVRQXQ,3,1295740800,Yummy Bazaar World Sampler,22.5,970407998,440,8,9,100
A1LHIQCO5EZHZC,3,1371513600,Candy Club,39.99,511189877,529,7,15,100
A2NCE13FX3DABJ,5,1367625600,Yummy Bazaar World Sampler,15.5,13279300,440,4,16,100
A30PMBDGB7VPAO,4,1006905600,Candy Club,39.0,594481813,529,7,5,100
A2KKI4M7U80B57,5,1391731200,Snakku,13.0,594511488,287,14,16,100
A9MQ09KG0FU6N,5,1401753600,Bokksu,5.0,528881469,340,12,15,100
A165PNFJ3X8AQF,5,963792000,ZenPop,19.0,972683275,340,7,7,100
AA114P5X5HETP,5,1372291200,Snackfair,9.99,558835155,387,9,19,100
A1A6AT6SJZZQ30,4,1355184000,TokyoTreat,19.9,594477670,520,8,20,100
A3UUK286EGZKEA,4,1070150400,Vegan Cuts Snack Box,38.95,321732944,315,9,16,100
A2FQG4QEXQTOIN,3,1367712000,FitSnack,15.5,13279300,240,5,4,100
A2A05B4NLIN0LR,1,1123200000,SnackNation,39.0,594481813,240,5,11,100
A3FHSLWEMH7JD8,2,958089600,Vegan Cuts Snack Box,38.95,321732944,315,12,11,100
A1B0M8C254WM7X,5,1382140800,Universal Yums,19.0,972683275,349,9,15,100
A1L7LKBCRLT5Z4,1,1274745600,TokyoTreat,9.95,594481902,520,11,7,100
A3EPH0HLPI98T3,4,1123545600,TokyoTreat,38.95,321732944,520,9,15,100
ANQM9OUAX68P5,2,1022976000,ZenPop,38.95,321732944,340,9,20,100
A1V822511FX4VR,5,1381536000,Vegan Cuts Snack Box,5.0,528881469,315,8,9,100
AIJ7J6CI75BPJ,1,1125014400,SnackNation,34.95,594482127,240,4,9,100
A2CMO5YHD298Y3,5,1382486400,Snakku,24.5,594012015,287,4,13,100
A3TFV5ZIEH0D6N,1,1379203200,ZenPop,9.95,594481902,340,12,9,100
A29LLOKYAPDTW4,5,1178496000,SnackNation,9.95,594451647,240,8,15,100
A2SEKHBY9AAVT2,5,1365465600,SnackNation,9.99,558835155,240,14,7,100
AA9LBAM5VNDOR,4,1142380800,Vegan Cuts Snack Box,22.95,899336795,315,7,19,100
A38QCD9809EMRL,1,1211414400,Keto Krate,9.99,558835155,440,12,9,100
A3AKM1G0N74UF4,3,1380412800,Keto Krate,38.95,321732944,440,12,8,100
A23JTR4D6YFA1X,4,1371168000,ZenPop,5.0,528881469,340,11,19,100
ANO44R4MAR5SM,4,1187827200,Snakku,9.99,558835155,287,7,13,100
A25MK4RZKCW0MD,5,1284940800,NatureBox,13.0,594511488,229,3,20,100
ARM2TEKZ7I2S7,5,1376352000,Keto Krate,22.5,970407998,440,11,5,100
A3OG7W06RXQKYQ,5,1372982400,Vegan Cuts Snack Box,9.95,594451647,315,9,11,100
A2I6MHMAZZDCRX,4,1210032000,TokyoTreat,9.99,439886341,520,15,13,100
A1J80NN0SCOH72,5,1382486400,Snakku,38.95,321732944,287,12,16,100
ASG60YVY09J6D,1,1126396800,SnackNation,15.5,13279300,240,4,11,100
A3G8WWQOAKAP34,4,1400025600,Try the World Snack,13.0,594511488,190,9,9,100
A36UF0A3VQCEQ1,1,1261872000,NatureBox,9.95,594481902,229,11,5,100
A1FUBG7LGXTXRY,4,1335657600,ZenPop,19.9,594477670,340,14,13,100
AYPCGRSNA2IL,1,1123286400,Candy Club,13.0,594511488,529,12,17,100
A2UQIIJ2CD8REE,5,1150416000,Vegan Cuts Snack Box,22.95,899336795,315,9,11,100
A3NRAFC4957JU7,4,1393200000,TokyoTreat,38.95,321732944,520,9,5,100
A85QY94NU4RQ4,1,1294444800,ZenPop,22.95,899336795,340,12,15,100
A3BAJH4QW7LDWV,5,1319414400,Vegan Cuts Snack Box,34.95,594482127,315,8,11,100
ALIWMTLIS4P1D,2,1346889600,Love With Food,13.0,594511488,429,5,19,100
A312EC9CSV335F,5,1354838400,SnackNation,24.5,594012015,240,4,16,100
A18AGK1AF8AUP7,4,1335225600,Universal Yums,39.0,594481813,349,15,9,100
A17WHEQJKD5YQV,1,1219622400,Yummy Bazaar World Sampler,19.0,972683275,440,14,19,100
A310PQZ31U193E,5,1360972800,Vegan Cuts Snack Box,34.95,594482127,315,12,11,100
A1EJ1V8YL15AQP,5,1198800000,Vegan Cuts Snack Box,9.99,558835155,315,3,8,100
A3B3CX764C0TC5,5,1375228800,Keto Krate,9.95,594481902,440,9,13,100
A3ICHEO78NFE4Y,5,1030320000,FitSnack,39.99,511189877,240,11,15,100
A33GEAQXDG8ZX5,5,940896000,Universal Yums,9.95,594481902,349,7,19,100
A1WHRVTZNXSNQW,1,1141171200,Vegan Cuts Snack Box,22.5,970407998,315,12,4,100
A2AWSFN3PBHYBC,1,1124928000,Love With Food,19.9,594477670,429,12,13,100
AAKWDPB3WKDI2,4,1264809600,Keto Krate,5.0,528881469,440,11,20,100
A3T4P9R9DA4RSU,5,1281830400,Try the World Snack,39.99,511189877,190,9,7,100
A1AWR6H1BTR2BR,5,1364342400,FitSnack,22.95,899336795,240,8,18,100
A1TB1WN8PUWWE3,5,1295308800,SnackNation,22.95,899336795,240,14,20,100
A15YFRQGN5VRLO,2,1123113600,MunchPak,34.95,594482127,540,12,7,100
A4ZZ1PTBHKYWX,5,1284336000,Yummy Bazaar World Sampler,22.95,899336795,440,7,19,100
AVF1BE6EN5COI,1,1372636800,Candy Club,24.5,594012015,529,14,19,100
A1UB9ZC8A5527S,3,1123545600,MunchPak,34.95,594482127,540,5,18,100
A1T7ZMF1SOXVCM,4,1365465600,TokyoTreat,19.9,594477670,520,5,19,100
AP1QZ62JAFTC5,5,1404000000,MunchPak,24.5,594012015,540,4,13,100
A2QG7V2XW43GK,4,1123632000,NatureBox,13.0,594511488,229,5,17,100
A24ET8T8QAB097,5,1377302400,SnackNation,22.95,899336795,240,9,17,100
A38YRFLSDE35WC,4,1354492800,MunchPak,5.0,528881469,540,15,9,100
A34D6AG428SRQK,5,1384560000,Snackfair,19.9,594477670,387,12,9,100
A11WH7DY5Z7DKD,4,1388102400,Love With Food,39.0,594481813,429,15,20,100
A1NS6O584WD5FJ,5,1401235200,Try the World Snack,13.0,594511488,190,11,15,100
A3Q4XAQXKKV6V,3,1156291200,FitSnack,39.0,594481813,240,8,9,100
A1QI81MAEKVUXT,3,1323907200,SnackNation,9.95,594481902,240,7,15,100
A3HA0KU146AQ7A,5,1339545600,FitSnack,19.9,594477670,240,12,16,100
AF7C6VG2YW8D,5,1376956800,Vegan Cuts Snack Box,39.99,511189877,315,9,9,100
ADIOJ35TO3H4M,3,1335744000,ZenPop,22.5,970407998,340,8,17,100
A1C68FNPHWCT6K,5,1397174400,Try the World Snack,24.5,594012015,190,7,18,100
A308PQN54RYMHX,5,1356825600,Snackfair,9.99,558835155,387,12,20,100
A292YI2UHEC86N,4,1390694400,Vegan Cuts Snack Box,22.5,970407998,315,5,16,100
A1XMNRX6G0ZS56,2,1390176000,Love With Food,39.99,511189877,429,9,4,100
A1CU2YXKQHA6XC,4,1358294400,SnackNation,39.0,594481813,240,12,15,100
A1JN3EDWKQ4BA5,5,1369872000,ZenPop,22.95,899336795,340,7,9,100
AZ31VI2QISO2N,5,1391472000,NatureBox,19.9,594477670,229,15,7,100
A1OICSUOT1PMJS,5,1385683200,TokyoTreat,13.0,594511488,520,7,9,100
A37535FN4C9LB4,5,1402358400,NatureBox,38.95,321732944,229,15,8,100
AZSZOO6PQKG6Z,1,1397865600,Universal Yums,9.95,594481902,349,12,17,100
A1XFALYKSGP0Q4,1,1384473600,SnackNation,9.95,594451647,240,12,18,100
A6ZQC3XI10O2K,5,1395964800,NatureBox,39.0,594481813,229,8,19,100
A2UFFOLHYEJBB7,3,1359072000,SnackNation,9.99,439886341,240,8,16,100
A9ZHSUV0S5PBD,5,1384992000,Snackfair,22.95,899336795,387,7,19,100
A1FDNDVDJWB7W8,5,1361404800,Yummy Bazaar World Sampler,19.9,594477670,440,12,7,100
A2HHWALYA9DB2L,1,1355702400,Bokksu,13.0,594511488,340,14,11,100
A33GYLBOCWFCWP,4,1325203200,MunchPak,13.0,594511488,540,9,5,100
AITI7JNYCBX7D,4,1365724800,ZenPop,19.0,972683275,340,5,13,100
A1XN2SAKJPC10Y,5,1355788800,Candy Club,24.5,594012015,529,7,17,100
A24QFQVVN99WXY,5,1377129600,Snakku,5.0,528881469,287,12,13,100
A27GFA4C7JI63Q,5,1318377600,FitSnack,39.0,594481813,240,9,19,100
A3C22YDR272KCM,5,1398297600,Candy Club,19.9,594477670,529,9,17,100
AVWWFK3FZDEL2,5,1345420800,TokyoTreat,22.5,970407998,520,3,20,100
AS5IQR6TSUX39,5,1315872000,Vegan Cuts Snack Box,9.99,439886341,315,12,9,100
A3RG3CVYMZFXGY,5,1322438400,Yummy Bazaar World Sampler,9.95,594451647,440,7,18,100
A3HFPT5BGLXPCJ,1,1323820800,Candy Club,9.99,439886341,529,8,5,100
AP4A738DN7FWV,3,1326844800,Try the World Snack,13.0,594511488,190,12,13,100
A3A2Z7T1PIJDTL,5,1384905600,Candy Club,34.95,594482127,529,11,15,100
ABJ9UWQI2DO9R,5,1356566400,Snakku,9.95,594451647,287,4,19,100
AJS5HLJUPBFEN,5,1320796800,Keto Krate,34.95,594482127,440,8,7,100
A2QRIACQD2OBJ3,5,1315267200,Snakku,19.0,972683275,287,8,19,100
A31XX7F5SLRWXW,5,1370649600,Bokksu,22.5,970407998,340,4,8,100
AU7D9LRT6A3SL,4,1339372800,SnackNation,9.95,594481902,240,9,18,100
A3AB1YXAYQ973Y,5,1360800000,Vegan Cuts Snack Box,9.99,558835155,315,11,19,100
A1Q8VBGQK67SO3,2,1385856000,Snackfair,39.0,594481813,387,12,9,100
A13NNS3WZLE7FK,4,1290988800,Universal Yums,9.99,439886341,349,11,7,100
A76Z6HNMG7MNT,5,1185753600,Snackfair,34.95,594482127,387,9,5,100
A2II4B6CJ4O47Q,5,1234742400,Snackfair,38.95,321732944,387,9,19,100
A172HID3OZU2QD,5,1242432000,Snakku,13.0,594511488,287,14,8,100
A2T5Z3Y5X5XQ31,5,1391644800,FitSnack,22.95,899336795,240,8,19,100
A38LJ3WZNKW1N5,2,1273622400,MunchPak,15.5,13279300,540,8,9,100
AHX1TOVILJOGV,5,1319760000,Keto Krate,19.9,594477670,440,12,13,100
A2RMHDXR5AKDJG,4,1240617600,FitSnack,5.0,528881469,240,7,13,100
AC31UN3F74MQA,4,1202515200,Snakku,22.5,970407998,287,5,13,100
A1QBPVYAHMX74L,5,1395532800,MunchPak,13.0,594511488,540,5,9,100
AGNSNX5JC67MH,4,1346198400,Bokksu,19.9,594477670,340,12,8,100
A9PY1LMSM2WGC,1,1342742400,ZenPop,19.0,972683275,340,7,17,100
A23O8WTMV62QUO,1,1330646400,ZenPop,9.95,594481902,340,12,20,100
A3UL9UNH7MWEPK,5,1332806400,Vegan Cuts Snack Box,24.5,594012015,315,12,17,100
A3D6ZZ1JLIDOU3,5,1212019200,SnackNation,39.0,594481813,240,8,17,100
ATCL9P2NKRM3I,5,1393632000,TokyoTreat,15.5,13279300,520,4,19,100
A2TINWB1R15RNC,4,1369267200,Try the World Snack,22.95,899336795,190,11,4,100
AJE90EY807UR8,5,1393113600,Keto Krate,22.5,970407998,440,11,17,100
A1YLJPUYNPZ7IL,5,1359331200,Snakku,24.5,594012015,287,12,15,100
A120UT5UX7KZP1,5,1362268800,Keto Krate,39.99,511189877,440,11,9,100
A2PD18HFEHSOGB,5,1388707200,Snackfair,15.5,13279300,387,8,13,100
A3SGV8YYMT25U4,5,1386892800,NatureBox,13.0,594511488,229,12,13,100
A1K0YHEDW89PSP,5,1388448000,Try the World Snack,9.99,558835155,190,9,19,100
A2HB6SS59F5I2B,5,1361664000,TokyoTreat,19.9,594477670,520,9,18,100
AQ52PI46AKQI9,5,1403913600,FitSnack,34.95,594482127,240,7,8,100
A2CIGAIVHK39AM,5,1390694400,Snackfair,19.0,972683275,387,9,8,100
A1O0V9L33GLFVY,5,1387411200,NatureBox,9.95,594481902,229,9,4,100
ARJOMZNEEOBH6,5,1357516800,Universal Yums,19.0,972683275,349,3,13,100
A2P7XFROEEV6M6,4,1357948800,Candy Club,34.95,594482127,529,9,9,100
A3H19QMMW2U3WH,4,1387929600,MunchPak,22.95,899336795,540,14,4,100
A32P9YX59KSVQK,5,1364515200,Bokksu,9.95,594451647,340,11,20,100
ATP00HOJHH9SK,4,1390176000,ZenPop,19.9,594477670,340,7,19,100
AA8JH8LD2H4P9,5,1354665600,FitSnack,15.5,13279300,240,8,19,100
A5FEWP48O29J1,5,1390780800,Love With Food,9.99,558835155,429,3,9,100
A32T7C12JN1W9Y,1,1396396800,Snakku,39.0,594481813,287,12,7,100
A8EXC1WHLCXJR,5,1359936000,NatureBox,38.95,321732944,229,9,19,100
AKYG6UEXE4AZK,5,1390608000,TokyoTreat,22.95,899336795,520,12,18,100
AN5KFWQRALBJU,5,1366416000,Yummy Bazaar World Sampler,9.95,594451647,440,9,16,100
A3809ZICIPTRLE,5,1377820800,Try the World Snack,22.95,899336795,190,9,13,100
A2BH78SA7PD0CF,5,1369872000,Candy Club,15.5,13279300,529,8,17,100
A3898G3513D92S,5,1387238400,ZenPop,39.99,511189877,340,8,8,100
A1UWT16RLM2DMT,4,1390694400,Love With Food,13.0,594511488,429,9,18,100
A10ESLO7OXX0YO,4,1398038400,Snakku,15.5,13279300,287,12,20,100
AL72R0BIAJBH2,5,1390176000,Keto Krate,39.99,511189877,440,9,8,100
AI74FNC3ZQKTQ,5,1369353600,Universal Yums,38.95,321732944,349,4,16,100
A3MRL85EKAYU0L,5,1398124800,Snakku,5.0,528881469,287,14,4,100
A3PFYSBSQRTCAV,5,1389052800,ZenPop,22.5,970407998,340,7,13,100
A3TY6PPZA7DGL8,4,1375660800,Keto Krate,5.0,528881469,440,12,20,100
A1NTMM8G2Q6P4G,4,1363651200,Vegan Cuts Snack Box,22.95,899336795,315,8,7,100
A3JOSXVGMH6BGM,2,1404259200,Candy Club,9.95,594451647,529,8,16,100
A1YM9EWD81N5O1,4,1358294400,Snakku,34.95,594482127,287,9,20,100
AMFU8V7WZHOWM,4,1389139200,Yummy Bazaar World Sampler,19.9,594477670,440,7,7,100
A280X9PTKDDDCZ,5,1380844800,FitSnack,9.99,439886341,240,11,15,100
A1GHFMIBD8EYTK,1,1387152000,Keto Krate,38.95,321732944,440,4,16,100
ASV5BW7M51WBU,5,1371513600,Love With Food,9.99,558835155,429,4,16,100
A368DVCY89QHVM,5,1389744000,Yummy Bazaar World Sampler,34.95,594482127,440,5,20,100
AKBG2XM27E4J,5,1404086400,TokyoTreat,24.5,594012015,520,14,4,100
A1JZHU0WUCTO4C,4,1388793600,MunchPak,9.99,558835155,540,7,11,100
A1P824QTKGB31D,5,1376352000,Vegan Cuts Snack Box,9.95,594481902,315,3,19,100
AN180P3F05X53,5,1389830400,Candy Club,34.95,594482127,529,14,8,100
A36QOZHX3U1WG3,5,1357948800,Yummy Bazaar World Sampler,15.5,13279300,440,11,11,100
A3057YUX6SF19J,5,1359936000,Love With Food,13.0,594511488,429,7,15,100
A254ZRLGGH45ZZ,5,1379289600,Snackfair,9.95,594481902,387,12,9,100
A9ESEGNW62DXO,5,1392854400,Snackfair,34.95,594482127,387,11,16,100
ASFJHW1UPUHQY,5,1366588800,Love With Food,9.95,594451647,429,5,16,100
A3FF9B6A977XVU,5,1386633600,Snackfair,19.9,594477670,387,9,7,100
APK3MFKXTQ2VT,5,1397433600,SnackNation,22.5,970407998,240,7,9,100
A1J4WYA78PS76Q,5,1361491200,Snackfair,5.0,528881469,387,15,20,100
A3OGT4F7A57P9L,5,1369958400,SnackNation,39.0,594481813,240,11,20,100
A12LIH1OJZIDKZ,4,1355011200,Candy Club,22.5,970407998,529,7,13,100
A1OQU94PD46BVK,5,1362873600,Keto Krate,9.95,594481902,440,12,4,100
A13X7C3T1WK99H,5,1390089600,TokyoTreat,9.99,558835155,520,12,19,100
AKU87CDPNQFJ,5,1392076800,SnackNation,9.95,594481902,240,9,13,100
A25QEOV7RWV7Q3,4,1355356800,Love With Food,24.5,594012015,429,8,19,100
A2MURGHAC54T08,5,1389225600,NatureBox,38.95,321732944,229,9,11,100
A3KQK7Q49KAD6U,5,1369526400,Universal Yums,9.99,439886341,349,9,16,100
AYIQTOMXJFDEF,5,1355011200,Vegan Cuts Snack Box,15.5,13279300,315,4,5,100
A16N4XL861Q0P3,5,1362873600,SnackNation,22.5,970407998,240,8,13,100
A149UIVIO3U0VU,4,1389139200,Snackfair,9.95,594451647,387,7,20,100
A28ZROS850GMGG,5,1389484800,FitSnack,19.0,972683275,240,11,18,100
A3R33UTYBFC89X,4,1356739200,Universal Yums,9.95,594481902,349,15,4,100
A31TVYV5WS5AS,5,1359244800,SnackNation,9.99,439886341,240,9,19,100
A2BG5O7WWFHJMP,2,1399939200,Snackfair,15.5,13279300,387,5,5,100
A1D6MQK3CP2YYJ,5,1356652800,MunchPak,19.0,972683275,540,4,17,100
A3BZA9PH6WH4F8,5,1395964800,ZenPop,38.95,321732944,340,7,18,100
ASW5Y0148VRZ2,5,1390262400,TokyoTreat,9.95,594451647,520,4,11,100
A2YLAJ925HZ601,4,1389052800,SnackNation,39.99,511189877,240,8,4,100
AK5ETIYOJ5QPI,5,1372723200,NatureBox,34.95,594482127,229,5,13,100
A2QG40Y3604K9,5,1393459200,Yummy Bazaar World Sampler,9.95,594451647,440,11,4,100
A2ZOBJMDF6EZTH,4,1369958400,MunchPak,24.5,594012015,540,8,15,100
A2BZNMPV1FDG9T,4,1362528000,Snakku,24.5,594012015,287,15,11,100
A2P3E272SOXBIG,4,1372118400,FitSnack,22.95,899336795,240,7,11,100
AEW7C493QEHS2,3,1391299200,Bokksu,9.99,558835155,340,8,4,100
A3U2NVZ94D5232,5,1359158400,Love With Food,22.5,970407998,429,7,9,100
AM8TKGZTSSRB8,4,1398211200,TokyoTreat,9.99,558835155,520,12,16,100
A2K1SWRCWK3CV3,5,1399161600,SnackNation,22.5,970407998,240,7,9,100
A355M74J438SGG,5,1394668800,Bokksu,19.0,972683275,340,5,11,100
AUKT798LO8XCP,4,1380067200,Candy Club,22.95,899336795,529,3,18,100
A1Y4MY6KYVUTIA,5,1393545600,Universal Yums,15.5,13279300,349,7,17,100
A171F4ZFIJ8CYF,5,1386115200,Vegan Cuts Snack Box,19.9,594477670,315,5,5,100
A1HXS8E6R46UVD,4,1388448000,Bokksu,9.99,439886341,340,12,5,100
A1RS4775GK2DVT,5,1374019200,Snackfair,5.0,528881469,387,9,7,100
A2V2AGB2F9KB0N,2,1388102400,Love With Food,19.9,594477670,429,15,15,100
AGZY7XNK30HGU,5,1360281600,NatureBox,13.0,594511488,229,7,19,100
A2QO4JQX6MTS75,4,1358467200,Bokksu,24.5,594012015,340,3,17,100
AVLWZUZ594UT4,4,1394755200,ZenPop,34.95,594482127,340,7,18,100
A1WMEVP3FN3F8J,4,1383609600,MunchPak,19.0,972683275,540,9,11,100
A17EIDOJQAL5VQ,5,1386547200,Snakku,38.95,321732944,287,3,18,100
A1JIXIVRT2RQP4,5,1394064000,Try the World Snack,5.0,528881469,190,15,19,100
A3HY4ODD0CWI6Y,5,1379289600,Love With Food,13.0,594511488,429,15,9,100
A268551JVUTG62,5,1358640000,MunchPak,5.0,528881469,540,7,19,100
A3VM9MDLT1CLQF,5,1388448000,Love With Food,13.0,594511488,429,7,16,100
A569EX5TDPT6I,4,1389398400,Keto Krate,9.99,439886341,440,8,13,100
A1YVEH1AVPGA29,5,1388620800,Snakku,5.0,528881469,287,12,9,100
A2M2H943WTKUQF,4,1361145600,Yummy Bazaar World Sampler,34.95,594482127,440,15,11,100
A3U0676NGB73K0,5,1368230400,Snakku,22.5,970407998,287,15,19,100
A2KK14LTLA9DPK,3,1363219200,FitSnack,38.95,321732944,240,8,9,100
A1MQX4BNLCWBTL,5,1360540800,TokyoTreat,15.5,13279300,520,5,8,100
A3JIPMKVVJGVFP,5,1386892800,FitSnack,13.0,594511488,240,8,11,100
A23RISO74TG5Z,3,1384560000,TokyoTreat,9.99,439886341,520,8,8,100
A2TSBK8FDJL5IC,5,1356220800,Candy Club,34.95,594482127,529,14,9,100
A3ST3KY96FDE6I,5,1395100800,Keto Krate,22.95,899336795,440,12,19,100
A1I8MUMFYJVYRD,4,1386547200,Bokksu,9.99,439886341,340,9,18,100
A3JZ2QZFD8KHM5,4,1322438400,FitSnack,39.0,594481813,240,8,16,100
A3RP75O13ISVP8,3,1291161600,Keto Krate,15.5,13279300,440,14,19,100
AE54XCQPXQ23Z,2,1289433600,Candy Club,9.99,558835155,529,12,9,100
A23ZZ17EWIPYYN,5,1374278400,Universal Yums,34.95,594482127,349,7,20,100
AIIDW45VPE1ME,2,1240531200,NatureBox,22.5,970407998,229,12,17,100
A15J2BVVOIFCPI,4,1374451200,ZenPop,13.0,594511488,340,9,13,100
A14LM4YT90S5XN,5,1336348800,Snackfair,38.95,321732944,387,12,9,100
A1W83G3X6GWLYU,5,1340668800,Love With Food,19.0,972683275,429,8,9,100
A1SO34DGQKBDI3,4,1339113600,Snackfair,19.9,594477670,387,8,13,100
A1W05NDJJOHXVO,5,1386028800,FitSnack,9.95,594451647,240,14,7,100
A2IR8ER264O63U,4,1342051200,Snackfair,9.99,439886341,387,9,13,100
A1DFHQEWECIUTC,5,1344556800,TokyoTreat,5.0,528881469,520,12,18,100
A1KGUGD6R3AOAZ,5,1335139200,Yummy Bazaar World Sampler,9.99,558835155,440,7,20,100
ASWZMHHTJIU76,3,1343174400,NatureBox,9.95,594451647,229,9,9,100
AY8WMJT1OJORM,5,1263081600,Universal Yums,22.5,970407998,349,5,20,100
A3BT8IZZ22PEDK,5,1358121600,TokyoTreat,22.5,970407998,520,4,18,100
A108EEYSHGDL6O,5,1404432000,Vegan Cuts Snack Box,38.95,321732944,315,8,13,100
A3D1YKQZN1YZXM,4,1385078400,TokyoTreat,39.99,511189877,520,8,15,100
AG4JP1TE5ADH6,5,1380672000,SnackNation,19.0,972683275,240,9,20,100
A1A0G3FJHRVV35,5,1394496000,Candy Club,22.5,970407998,529,8,8,100
A2QZP0Q6G02AFZ,5,1402272000,Snackfair,19.9,594477670,387,4,17,100
A2BH9DHKBIBDX3,5,1331769600,Bokksu,19.9,594477670,340,8,8,100
A3GCULBJ04IYA2,5,1382313600,NatureBox,13.0,594511488,229,8,4,100
A2OAJ99HPS26TN,4,1359936000,SnackNation,19.9,594477670,240,4,18,100
A2C9L4FEMMKCA,5,1302048000,Love With Food,9.99,439886341,429,12,16,100
A5F4K8GULBUYL,5,1335312000,FitSnack,34.95,594482127,240,4,18,100
A1N10E26UAQ2TF,1,1349913600,Keto Krate,9.95,594451647,440,4,9,100
AZM1KR1X4478H,5,1331510400,ZenPop,38.95,321732944,340,7,4,100
A3GGD97LMVDALR,1,1260748800,Snakku,15.5,13279300,287,11,9,100
A1AF2UNBFNBZFP,1,1305849600,Snakku,39.99,511189877,287,3,4,100
A2F0PWIY1D05B0,5,1396396800,Universal Yums,19.9,594477670,349,9,13,100
A14M5Y01G234YO,3,1404345600,TokyoTreat,22.5,970407998,520,11,19,100
A2YM38A6HCGD3M,3,1240617600,Snakku,9.95,594481902,287,14,8,100
ANJOHRJ1E2CDF,3,1237334400,Vegan Cuts Snack Box,5.0,528881469,315,12,11,100
A2QKHK2MCC9PTT,5,1405382400,Universal Yums,39.0,594481813,349,8,15,100
A1GFSYFF0HVM4Z,1,1377648000,Snakku,39.99,511189877,287,9,13,100
A34AZ5B6CCBLPN,5,1361232000,Snackfair,22.5,970407998,387,12,11,100
A3TM3ZHUK9A1GK,5,1375401600,Yummy Bazaar World Sampler,5.0,528881469,440,4,16,100
A3K2TT20PHF1EJ,2,1376524800,ZenPop,24.5,594012015,340,9,9,100
A39PN4O174S357,4,1367798400,Yummy Bazaar World Sampler,15.5,13279300,440,11,5,100
APZ5RQDFEI6FD,5,1370649600,Snakku,9.99,558835155,287,7,9,100
A1OO4RGWLCIOQZ,4,1380758400,Yummy Bazaar World Sampler,39.99,511189877,440,3,9,100
AELZ7G92OIDCT,1,1401235200,Vegan Cuts Snack Box,9.99,558835155,315,11,18,100
AG7IGPAURTTLU,5,1363910400,SnackNation,22.5,970407998,240,4,20,100
A12SIGEBROHIXF,5,1389916800,MunchPak,38.95,321732944,540,14,20,100
A3NBTIIOP1LGDH,3,1375833600,Vegan Cuts Snack Box,13.0,594511488,315,12,17,100
A3G86DKL89J078,5,1373760000,MunchPak,9.95,594481902,540,7,18,100
A3784RUN7R5N6J,5,1376956800,MunchPak,34.95,594482127,540,4,4,100
A306HYMZHR70HQ,1,1379894400,SnackNation,19.0,972683275,240,7,13,100
A2DJHCNUAW60EH,5,1382659200,Snakku,22.95,899336795,287,12,13,100
A2UF4SJG28W3YH,5,1381190400,Yummy Bazaar World Sampler,39.99,511189877,440,7,9,100
A2AQ5RXLAF137Q,5,1377302400,FitSnack,19.9,594477670,240,4,16,100
A2RFLOL9KS2TUT,5,1365033600,Love With Food,34.95,594482127,429,12,19,100
AENGRQFBCV6GB,5,1379635200,Vegan Cuts Snack Box,39.0,594481813,315,3,7,100
A39JPUVNZPX665,5,1362787200,NatureBox,15.5,13279300,229,7,13,100
AJI5OQYWJVJ0L,5,1384819200,FitSnack,5.0,528881469,240,7,19,100
AIZKX0IURRZCK,5,1370995200,FitSnack,9.99,558835155,240,7,9,100
A11A2PBOCXIFYD,5,1388016000,Try the World Snack,24.5,594012015,190,11,13,100
A3S8EZ3KWPIAG6,5,1381190400,NatureBox,39.99,511189877,229,11,9,100
A145RATYDQOII2,1,1358899200,Snackfair,24.5,594012015,387,12,13,100
A46HAHPQ60YMU,3,1357084800,Yummy Bazaar World Sampler,38.95,321732944,440,4,19,100
A3SY40YETOFALL,5,1402790400,Snackfair,39.0,594481813,387,14,13,100
A2H1R7X3X782AH,5,1329868800,FitSnack,22.5,970407998,240,12,4,100
AQVB83F0OR7FS,3,1338940800,Candy Club,19.9,594477670,529,9,15,100
A3LUOIINT9V2PI,2,1387411200,Universal Yums,5.0,528881469,349,9,8,100
A39JWDJ0HSQ1EY,5,1364256000,MunchPak,39.0,594481813,540,8,7,100
A1P4XUKAFRRFCW,5,1343779200,Yummy Bazaar World Sampler,5.0,528881469,440,7,4,100
A3CG4T0PDY5A2A,1,1388793600,FitSnack,22.5,970407998,240,12,9,100
A2EO16NQND4A8Y,5,1341619200,NatureBox,22.5,970407998,229,9,8,100
A2KNTYVLNH4QQ3,4,1343174400,SnackNation,5.0,528881469,240,9,17,100
A226JYW3JYULI6,3,1368057600,ZenPop,9.99,439886341,340,5,20,100
A3V3XCPYUQGQMQ,4,1400371200,Try the World Snack,22.95,899336795,190,9,19,100
A2K9O7VEZSA3F4,5,1362355200,Yummy Bazaar World Sampler,22.95,899336795,440,11,19,100
A1U5IJHJK84S54,3,1384387200,Try the World Snack,19.0,972683275,190,4,4,100
AQZ3BRQ4MJ57I,4,1390521600,Universal Yums,9.99,558835155,349,3,5,100
